月份/地点,站点1预测,站点1实际
48.0,6.46622,6.0
17.0,12.6622,22.0
35.0,6.6593,23.0
24.0,8.29361,8.0
21.0,23.7255,49.0
47.0,8.13631,11.0
28.0,14.8288,14.0
30.0,21.8053,23.0
33.0,9.96861,26.0
16.0,9.08559,9.0
20.0,22.366,42.0
15.0,7.43447,7.0
31.0,18.4004,18.0
45.0,14.4081,17.0
25.0,4.00557,4.0
36.0,10.2481,24.0
38.0,9.72811,8.0
27.0,12.2281,13.0
14.0,7.44805,8.0
32.0,14.2447,9.0
37.0,11.5765,15.0
39.0,8.12015,9.0
19.0,18.6899,62.0
41.0,9.06127,8.0
40.0,7.69914,8.0
46.0,11.5347,10.0
23.0,15.7472,39.0
42.0,12.5766,13.0
43.0,16.8686,16.0
34.0,7.42188,11.0
13.0,6.95703,16.0
26.0,7.29318,16.0
22.0,21.4597,51.0
18.0,16.639,17.0
29.0,19.3369,16.0
44.0,18.2481,11.0
