月份/地点,站点6预测,站点6实际
29.0,73.32322,77.0
12.0,22.730055,22.0
13.0,20.99454,20.0
15.0,21.466852,21.0
31.0,164.93796,159.0
35.0,146.6707,173.0
47.0,70.62748,70.0
34.0,155.00374,153.0
17.0,13.5648155,13.000002
39.0,72.27515,74.0
28.0,71.98804,77.0
43.0,41.642056,42.0
11.0,9.182445,8.0
25.0,110.86953,108.0
40.0,73.25483,75.0
36.0,117.466324,119.0
19.0,17.835632,17.0
18.0,18.06433,19.000002
16.0,9.699541,9.0
22.0,84.791756,136.0
38.0,35.4218,37.0
14.0,19.761522,19.000002
45.0,56.29362,56.0
26.0,65.44011,67.0
37.0,76.79914,80.0
46.0,67.13307,68.0
30.0,95.70551,98.99999
44.0,34.439106,35.0
24.0,144.81023,143.0
20.0,20.80234,42.0
21.0,41.831493,62.0
41.0,121.58421,127.0
23.0,154.13097,194.99998
33.0,139.51225,185.0
42.0,206.48767,85.0
48.0,96.53815,52.0
32.0,194.76411,172.0
27.0,62.34362,67.0
