月份/地点,站点3预测,站点3实际
27.0,22.72521,105.0
14.0,78.18869,79.0
38.0,71.31353,55.999996
11.0,139.20308,117.0
22.0,175.32524,193.0
35.0,83.48718,186.0
16.0,119.184456,191.0
23.0,155.97412,153.0
20.0,112.90242,168.0
48.0,13.443176,13.999999
36.0,148.91022,137.0
44.0,41.95486,52.0
12.0,75.1317,148.0
28.0,77.54591,188.0
41.0,148.22707,179.99998
26.0,33.01769,34.0
43.0,68.80238,65.0
37.0,87.44907,110.0
40.0,91.80154,165.0
17.0,174.78127,164.0
18.0,129.97353,164.0
25.0,83.24356,46.000004
29.0,182.4023,343.0
24.0,106.84613,126.0
47.0,25.168156,39.0
19.0,131.74008,149.0
32.0,142.60268,289.0
30.0,391.795,355.0
45.0,30.837658,86.0
33.0,263.35934,230.0
39.0,37.86852,119.0
21.0,137.30437,200.99998
15.0,51.691654,144.0
46.0,56.955193,48.0
13.0,107.61897,119.0
42.0,159.01114,107.0
31.0,325.00726,232.0
34.0,151.38591,130.0
