月份/地点,站点9预测,站点9实际
26.0,115.857925,146.0
42.0,86.043175,58.999996
45.0,31.331797,32.0
25.0,129.85419,70.0
12.0,-1.414141,3.0
32.0,81.53466,128.0
30.0,71.1773,134.0
13.0,11.494315,220.0
16.0,173.35556,366.0
43.0,60.894085,49.0
15.0,139.18153,269.0
29.0,84.27612,94.0
17.0,214.40628,301.0
24.0,112.665115,135.0
34.0,77.06559,73.0
22.0,73.584564,86.0
48.0,15.616859,14.0
28.0,103.801575,97.0
46.0,24.025023,38.0
18.0,201.27907,192.0
33.0,92.34729,89.0
27.0,110.325836,136.0
36.0,89.57449,188.0
19.0,141.69379,117.00001
41.0,83.23205,119.0
39.0,103.28046,116.0
44.0,43.350945,26.0
11.0,-1.414141,36.0
14.0,108.18539,148.0
20.0,90.12996,100.0
37.0,125.13742,187.0
35.0,58.295486,155.0
23.0,82.81273,161.0
31.0,84.465,100.0
38.0,138.90677,82.0
40.0,83.19396,134.0
47.0,22.13245,23.0
21.0,67.71269,113.00001
