月份/地点,站点8预测,站点8实际
11.0,39.487953,38.0
17.0,152.08199,208.0
47.0,125.9609,148.0
29.0,84.243744,79.0
42.0,96.83389,114.99999
45.0,98.16554,94.0
40.0,109.12132,109.00001
32.0,38.6176,100.0
27.0,92.15112,291.0
12.0,16.529737,19.0
13.0,12.858586,158.0
43.0,89.69965,95.0
16.0,157.78548,212.00002
26.0,93.36576,278.0
25.0,101.8198,64.0
31.0,55.9419,78.0
14.0,41.462303,164.0
35.0,76.87372,171.0
21.0,77.44879,126.0
34.0,40.97804,38.0
24.0,97.80193,167.0
39.0,114.3558,111.0
36.0,155.2429,144.0
33.0,32.818695,31.0
30.0,70.18045,65.0
37.0,167.48192,178.0
19.0,110.45722,108.0
38.0,131.05638,123.0
23.0,58.71018,384.0
18.0,126.37281,134.0
20.0,94.38411,88.0
15.0,87.72224,300.0
48.0,122.82286,147.0
22.0,61.85558,228.0
44.0,85.52101,107.0
41.0,108.3828,82.99999
28.0,93.94534,141.0
46.0,108.944275,174.0
