月份/地点,站点9预测,站点9实际
18.0,191.39578,192.0
19.0,160.79663,117.00001
15.0,59.80131,269.0
25.0,55.70011,70.0
43.0,68.50151,49.0
35.0,71.86361,155.0
46.0,23.505278,38.0
32.0,83.2902,128.0
23.0,21.040224,161.0
48.0,16.65053,14.0
17.0,172.3116,301.0
42.0,88.213684,58.999996
31.0,85.994354,100.0
16.0,118.32547,366.0
12.0,-1.414141,3.0
21.0,69.23566,113.00001
28.0,95.048134,97.0
44.0,48.13017,26.0
34.0,82.812904,73.0
47.0,19.908037,23.0
41.0,93.98848,119.0
24.0,40.633377,135.0
30.0,82.385284,134.0
11.0,24.272852,36.0
40.0,98.26773,134.0
20.0,111.232765,100.0
33.0,86.82325,89.0
26.0,58.05932,146.0
37.0,112.25579,187.0
36.0,84.01111,188.0
22.0,39.83564,86.0
39.0,112.88427,116.0
14.0,18.735115,148.0
29.0,91.84489,94.0
27.0,78.549194,136.0
38.0,128.43127,82.0
45.0,31.331993,32.0
13.0,-1.414141,220.0
