月份/地点,站点3预测,站点3实际
12.0,72.54308,148.0
30.0,394.17065,355.0
36.0,142.94759,137.0
29.0,188.17436,343.0
15.0,58.77903,144.0
46.0,52.04048,48.0
14.0,78.80401,79.0
33.0,231.9915,230.0
28.0,83.08309,188.0
22.0,175.96037,193.0
25.0,82.29082,46.000004
20.0,116.00303,168.0
40.0,111.353615,165.0
26.0,37.035667,34.0
17.0,188.43565,164.0
38.0,85.86724,55.999996
34.0,146.82533,130.0
13.0,95.21099,119.0
37.0,98.66428,110.0
42.0,180.43591,107.0
35.0,74.41898,186.0
47.0,39.563965,39.0
45.0,37.13977,86.0
39.0,58.51023,119.0
16.0,126.90849,191.0
32.0,195.11441,289.0
27.0,36.187717,105.0
18.0,156.49193,164.0
24.0,113.9748,126.0
41.0,164.50462,179.99998
11.0,192.27219,117.0
19.0,143.80687,149.0
43.0,86.712685,65.0
48.0,35.938637,13.999999
23.0,166.83704,153.0
31.0,413.51254,232.0
21.0,133.2512,200.99998
44.0,42.004585,52.0
