月份/地点,站点9预测,站点9实际
39.0,115.303,116.0
15.0,79.2857,269.0
43.0,60.6333,49.0
22.0,48.155,86.0
24.0,28.4018,135.0
41.0,102.648,119.0
35.0,73.2041,155.0
26.0,82.5022,146.0
13.0,-1.41414,220.0
14.0,31.6206,148.0
38.0,122.067,82.0
30.0,85.65,134.0
21.0,90.3519,113.0
23.0,10.3235,161.0
11.0,38.9654,36.0
9.0,130.115,218.0
12.0,-1.41414,3.0
25.0,69.9621,70.0
44.0,39.2747,26.0
36.0,90.1391,188.0
32.0,87.7494,128.0
18.0,196.087,192.0
29.0,95.1556,94.0
28.0,102.744,97.0
40.0,106.301,134.0
45.0,28.1032,32.0
34.0,81.9594,73.0
48.0,18.2482,14.0
47.0,18.8098,23.0
20.0,144.16,100.0
37.0,110.444,187.0
17.0,166.806,301.0
19.0,186.604,117.0
46.0,24.8892,38.0
33.0,93.8996,89.0
27.0,97.0606,136.0
42.0,92.4149,59.0
31.0,84.9033,100.0
10.0,106.736,139.0
16.0,125.411,366.0
