月份/地点,站点3预测,站点3实际
37.0,112.274376,110.0
43.0,69.55108,65.0
31.0,235.53333,232.0
36.0,137.94688,137.0
14.0,74.978676,79.0
42.0,119.6232,107.0
19.0,153.36305,149.0
11.0,124.53081,117.0
22.0,201.55014,193.0
30.0,343.72522,355.0
23.0,170.60716,153.0
44.0,51.068817,52.0
21.0,169.38066,200.99998
46.0,43.742367,48.0
20.0,130.76163,168.0
18.0,87.99448,164.0
15.0,77.765594,144.0
17.0,182.30977,164.0
27.0,104.14639,105.0
28.0,177.07431,188.0
38.0,53.879864,55.999996
35.0,159.93112,186.0
34.0,142.48083,130.0
29.0,321.03598,343.0
26.0,33.031574,34.0
24.0,114.90583,126.0
40.0,149.94615,165.0
48.0,10.555555,13.999999
16.0,185.62381,191.0
25.0,50.041748,46.000004
12.0,91.495735,148.0
13.0,68.846306,119.0
41.0,193.06793,179.99998
32.0,209.3687,289.0
47.0,10.555555,39.0
39.0,63.327194,119.0
45.0,39.61611,86.0
33.0,192.84343,230.0
