月份/地点,站点14预测,站点14实际
31.0,20.940052,21.0
28.0,8.078574,8.0
46.0,30.473896,32.0
12.0,50.77907,53.0
33.0,34.77916,33.0
20.0,50.723045,54.0
14.0,40.780148,41.0
44.0,45.05698,48.0
27.0,17.71042,19.0
41.0,41.4896,41.0
30.0,30.050234,30.000002
22.0,35.707005,37.0
42.0,14.686498,15.000001
48.0,16.288168,17.0
36.0,6.659922,7.0
19.0,38.560253,39.0
38.0,18.807901,18.0
26.0,17.57314,18.0
21.0,29.46411,30.000002
37.0,16.402279,15.000001
24.0,24.429667,27.0
25.0,15.788768,16.0
32.0,16.623417,17.0
40.0,15.298342,15.000001
43.0,29.726398,27.0
29.0,22.48025,21.0
45.0,38.273285,40.0
47.0,28.527672,28.999998
18.0,47.855534,49.0
39.0,24.748718,25.0
16.0,33.34202,54.0
13.0,35.00751,57.0
11.0,32.70765,57.999996
15.0,35.159924,23.0
17.0,26.288284,56.0
34.0,35.91347,22.0
23.0,37.2172,27.0
35.0,17.944248,21.0
