月份/地点,站点8预测,站点8实际
30.0,75.00954,65.0
25.0,74.75294,64.0
35.0,78.454315,171.0
22.0,78.00486,228.0
21.0,99.68841,126.0
23.0,61.935818,384.0
45.0,90.94447,94.0
43.0,97.93831,95.0
42.0,107.84893,114.99999
17.0,140.03773,208.0
26.0,73.57335,278.0
13.0,111.591934,158.0
48.0,111.873085,147.0
29.0,70.166374,79.0
41.0,105.24025,82.99999
37.0,162.95827,178.0
32.0,49.123108,100.0
16.0,223.21194,212.00002
38.0,129.35835,123.0
40.0,105.929184,109.00001
39.0,111.65806,111.0
47.0,108.19574,148.0
33.0,30.041206,31.0
44.0,88.85368,107.0
24.0,143.95097,167.0
36.0,157.04152,144.0
14.0,170.23787,164.0
34.0,35.853348,38.0
12.0,12.858586,19.0
31.0,74.88288,78.0
27.0,76.35867,291.0
18.0,75.161766,134.0
20.0,88.54618,88.0
46.0,97.732864,174.0
15.0,204.64725,300.0
19.0,77.0485,108.0
11.0,12.858586,38.0
28.0,71.58473,141.0
